Energy(eV)+1j*SigmaT (microns) 	Weights
(8266095203.11735+15j)	(6.055185758788083+0j)
(8279039833.347117+15j)	(6.055185758788083+0j)
(8271655276.668992+15j)	(6.055185758788083+0j)
(8235754193.680123+15j)	(6.055185758788083+0j)
(8322036198.152077+15j)	(6.055185758788083+0j)
(8338721717.823879+15j)	(6.055185758788083+0j)
(8223488552.342567+15j)	(6.055185758788083+0j)
(8343489942.297467+15j)	(6.055185758788083+0j)
(8314667787.467107+15j)	(6.055185758788083+0j)
(8129559824.702782+15j)	(6.055185758788083+0j)
(8386851624.300087+15j)	(6.055185758788083+0j)
(8265200992.182587+15j)	(6.055185758788083+0j)
(8347761755.613773+15j)	(6.055185758788083+0j)
(8329461978.639212+15j)	(6.055185758788083+0j)
(8217438663.324635+15j)	(6.225213167345597+0j)
(8325127117.986285+15j)	(6.225213167345597+0j)
(8333308895.535353+15j)	(6.225213167345597+0j)
(8149805146.0842705+15j)	(6.225213167345597+0j)
(8324422053.219749+15j)	(6.225213167345597+0j)
(8297266190.912718+15j)	(6.225213167345597+0j)
(8280973402.119064+15j)	(6.225213167345597+0j)
(8120134510.067677+15j)	(6.225213167345597+0j)
(8327645184.759499+15j)	(6.225213167345597+0j)
(8272295853.089882+15j)	(6.225213167345597+0j)
(8214854751.794685+15j)	(6.225213167345597+0j)
(8364479429.942886+15j)	(6.225213167345597+0j)
(8367402520.68532+15j)	(6.225213167345597+0j)
(8246196198.265865+15j)	(6.225213167345597+0j)
(8328980491.535488+15j)	(6.225213167345597+0j)
(8289416723.771207+15j)	(6.225213167345597+0j)
(8349270008.951568+15j)	(6.225213167345597+0j)
(8323145533.295823+15j)	(6.225213167345597+0j)
(8329976915.618731+15j)	(6.225213167345597+0j)
(8049431524.847342+15j)	(6.225213167345597+0j)
(8380911194.030979+15j)	(6.225213167345597+0j)
(8360390617.098938+15j)	(6.225213167345597+0j)
(8178035141.258423+15j)	(6.225213167345597+0j)
(8253250462.341349+15j)	(6.225213167345597+0j)
(8336774463.58458+15j)	(6.225213167345597+0j)
(8351184166.758978+15j)	(6.225213167345597+0j)
(8278005018.492216+15j)	(6.225213167345597+0j)
(8277760467.876062+15j)	(6.225213167345597+0j)
(8290646754.0748205+15j)	(6.225213167345597+0j)
(8260947947.858133+15j)	(6.225213167345597+0j)
(8167745018.436066+15j)	(6.225213167345597+0j)
(8091556969.257835+15j)	(6.225213167345597+0j)
(8183167199.309692+15j)	(6.225213167345597+0j)
(8378182342.575829+15j)	(6.225213167345597+0j)
(8359326053.227318+15j)	(6.225213167345597+0j)
(8327956507.052313+15j)	(6.225213167345597+0j)
(8282764282.201947+15j)	(6.225213167345597+0j)
(8202283344.984469+15j)	(6.225213167345597+0j)
(8358868208.678064+15j)	(6.225213167345597+0j)
(8252839242.367982+15j)	(6.225213167345597+0j)
(8243471415.375793+15j)	(6.225213167345597+0j)
(8268942422.617124+15j)	(6.225213167345597+0j)
(8318665507.2715225+15j)	(6.225213167345597+0j)
(8186641585.579877+15j)	(6.225213167345597+0j)
(8363119862.084722+15j)	(6.225213167345597+0j)
(8350826386.117058+15j)	(6.225213167345597+0j)
(8296558007.152742+15j)	(6.225213167345597+0j)
(8296838723.921808+15j)	(6.225213167345597+0j)
(8276982657.097038+15j)	(6.225213167345597+0j)
(8342454371.218461+15j)	(6.225213167345597+0j)
(8252653484.295521+15j)	(6.225213167345597+0j)
(8319594246.572454+15j)	(6.225213167345597+0j)
(7941918227.89554+15j)	(6.225213167345597+0j)
(8310806472.593643+15j)	(6.225213167345597+0j)
(8334855886.31958+15j)	(6.225213167345597+0j)
(8129737685.846743+15j)	(6.225213167345597+0j)
(8273339007.471575+15j)	(6.225213167345597+0j)
(8353580213.863375+15j)	(6.225213167345597+0j)
(8275864713.027358+15j)	(6.225213167345597+0j)
(8382296599.246574+15j)	(6.225213167345597+0j)
(8362726041.002265+15j)	(6.225213167345597+0j)
(8306096672.84624+15j)	(6.225213167345597+0j)
(8333621137.261948+15j)	(6.225213167345597+0j)
(8272962405.535168+15j)	(6.225213167345597+0j)
(8347736997.618853+15j)	(6.225213167345597+0j)
(8308324125.558695+15j)	(6.225213167345597+0j)
(8281214539.316071+15j)	(6.225213167345597+0j)
(8222015593.810619+15j)	(6.225213167345597+0j)
(8336107206.0781555+15j)	(6.225213167345597+0j)
(8205520307.811975+15j)	(6.225213167345597+0j)
(8229888121.647684+15j)	(6.225213167345597+0j)
(8379229031.936655+15j)	(6.225213167345597+0j)
(8373982579.590637+15j)	(6.225213167345597+0j)
(8289002285.068073+15j)	(6.225213167345597+0j)
(8391071521.870632+15j)	(6.225213167345597+0j)
(8347621500.012322+15j)	(6.225213167345597+0j)
(8367991407.603388+15j)	(6.225213167345597+0j)
(8381173196.029329+15j)	(6.225213167345597+0j)
(8308384611.706295+15j)	(6.225213167345597+0j)
(8365708720.474544+15j)	(6.225213167345597+0j)
(8237038389.778252+15j)	(6.225213167345597+0j)
(8311441266.744135+15j)	(6.225213167345597+0j)
(8011188805.790827+15j)	(6.225213167345597+0j)
(8260485403.119297+15j)	(6.225213167345597+0j)
(8370390462.635657+15j)	(6.225213167345597+0j)
(8220152210.223707+15j)	(6.225213167345597+0j)
(8145287575.910358+15j)	(6.225213167345597+0j)
(8201780873.672291+15j)	(6.225213167345597+0j)
(8380768658.902983+15j)	(6.225213167345597+0j)
(8283398074.442959+15j)	(6.225213167345597+0j)
(8321928396.18077+15j)	(6.225213167345597+0j)
(8359230902.667107+15j)	(6.225213167345597+0j)
(8307212126.051804+15j)	(6.225213167345597+0j)
(8295277838.283535+15j)	(6.225213167345597+0j)
(8318553379.966913+15j)	(6.225213167345597+0j)
(8219196356.622492+15j)	(6.225213167345597+0j)
(8368438867.138243+15j)	(6.225213167345597+0j)
(8359677921.042349+15j)	(6.225213167345597+0j)
(8365278033.941454+15j)	(6.225213167345597+0j)
(8386027175.995161+15j)	(6.225213167345597+0j)
(8323225541.996391+15j)	(6.225213167345597+0j)
(8352474498.868767+15j)	(6.225213167345597+0j)
(8362358745.94532+15j)	(5.792624085726279+0j)
(8325043737.273711+15j)	(5.792624085726279+0j)
(8324821148.910774+15j)	(5.792624085726279+0j)
(8328609034.066257+15j)	(5.792624085726279+0j)
(8188549829.434401+15j)	(5.792624085726279+0j)
(8378581388.854069+15j)	(5.792624085726279+0j)
(8338546106.9390135+15j)	(5.792624085726279+0j)
(8392190721.956484+15j)	(5.792624085726279+0j)
(8343142998.865488+15j)	(5.792624085726279+0j)
(8387567385.262215+15j)	(5.792624085726279+0j)
(8291216924.1436825+15j)	(5.792624085726279+0j)
(8343042971.875582+15j)	(5.792624085726279+0j)
(8233301811.79869+15j)	(5.792624085726279+0j)
(8325071581.471006+15j)	(5.792624085726279+0j)
(8320150360.140949+15j)	(5.792624085726279+0j)
(8336148649.120356+15j)	(5.792624085726279+0j)
(8206390976.782263+15j)	(5.792624085726279+0j)
(8336814958.519046+15j)	(5.792624085726279+0j)
(8143412002.62784+15j)	(5.792624085726279+0j)
(8297638095.432526+15j)	(5.792624085726279+0j)
(8259020034.352069+15j)	(5.792624085726279+0j)
(8196446743.083172+15j)	(5.792624085726279+0j)
(8283881328.797037+15j)	(5.792624085726279+0j)
(8220320174.907909+15j)	(5.792624085726279+0j)
(8319159182.326912+15j)	(5.792624085726279+0j)
(8324438979.294214+15j)	(5.792624085726279+0j)
(8296766854.046867+15j)	(5.792624085726279+0j)
(8405600540.510811+15j)	(5.792624085726279+0j)
(8312603142.562603+15j)	(5.792624085726279+0j)
(8125315091.707865+15j)	(5.792624085726279+0j)
(8342512473.277456+15j)	(5.792624085726279+0j)
(8203809647.9987955+15j)	(5.792624085726279+0j)
(8356066839.154886+15j)	(5.792624085726279+0j)
(7985779520.0860195+15j)	(5.792624085726279+0j)
(8289029409.866991+15j)	(5.792624085726279+0j)
(8352605340.521999+15j)	(5.792624085726279+0j)
(8247951627.299897+15j)	(5.792624085726279+0j)
(8406849818.141558+15j)	(5.792624085726279+0j)
(8141752333.365577+15j)	(5.792624085726279+0j)
(8283412970.595628+15j)	(5.792624085726279+0j)
(8341656885.31156+15j)	(5.792624085726279+0j)
(8334290679.891115+15j)	(5.792624085726279+0j)
(8289993929.553727+15j)	(5.792624085726279+0j)
(8362948674.044628+15j)	(5.792624085726279+0j)
(8388175947.213209+15j)	(5.792624085726279+0j)
(8340187482.108501+15j)	(5.792624085726279+0j)
(8167762495.9223995+15j)	(5.792624085726279+0j)
(8001585921.632046+15j)	(5.792624085726279+0j)
(8308174199.515723+15j)	(5.792624085726279+0j)
(8063904086.21291+15j)	(5.792624085726279+0j)
(8206465719.063171+15j)	(5.792624085726279+0j)
(8367551182.274929+15j)	(5.792624085726279+0j)
(8204261544.616671+15j)	(5.792624085726279+0j)
(8220411781.607555+15j)	(5.792624085726279+0j)
(8376985526.267389+15j)	(5.792624085726279+0j)
(8252493470.959963+15j)	(5.792624085726279+0j)
(8332084849.632711+15j)	(5.792624085726279+0j)
(8330116610.099206+15j)	(5.792624085726279+0j)
(8193300151.633833+15j)	(5.792624085726279+0j)
(8346949130.28173+15j)	(5.792624085726279+0j)
(8341492766.455574+15j)	(5.792624085726279+0j)
(8358920610.764662+15j)	(5.792624085726279+0j)
(8278576714.085888+15j)	(5.792624085726279+0j)
(8360099164.813347+15j)	(5.792624085726279+0j)
(8286778523.648632+15j)	(5.792624085726279+0j)
(8255698813.045425+15j)	(5.792624085726279+0j)
(8230276629.793491+15j)	(5.792624085726279+0j)
(8289958412.11241+15j)	(5.792624085726279+0j)
(8284506483.4899025+15j)	(5.792624085726279+0j)
(8350394831.701445+15j)	(5.792624085726279+0j)
(8200837873.085363+15j)	(5.792624085726279+0j)
(8156475480.985495+15j)	(5.792624085726279+0j)
(8212035151.698928+15j)	(5.792624085726279+0j)
(8176951297.518344+15j)	(5.792624085726279+0j)
(8184609118.445099+15j)	(5.792624085726279+0j)
(8318378792.45421+15j)	(5.792624085726279+0j)
(8296988514.676404+15j)	(5.792624085726279+0j)
(8363306353.388122+15j)	(5.792624085726279+0j)
(8270525113.793146+15j)	(5.792624085726279+0j)
(8304028806.542513+15j)	(5.792624085726279+0j)
(8348285019.086193+15j)	(5.792624085726279+0j)
(8322562224.879574+15j)	(5.792624085726279+0j)
(8341614655.209077+15j)	(5.792624085726279+0j)
(8232171849.802242+15j)	(5.792624085726279+0j)
(8343212590.714619+15j)	(5.792624085726279+0j)
(8247627173.270402+15j)	(5.792624085726279+0j)
(8296762786.425703+15j)	(5.792624085726279+0j)
(8335283714.820581+15j)	(5.792624085726279+0j)
(8343819186.991102+15j)	(5.792624085726279+0j)
(8148143935.056587+15j)	(5.792624085726279+0j)
(8272755363.224507+15j)	(5.792624085726279+0j)
(8375280049.175188+15j)	(5.792624085726279+0j)
(8157028876.039587+15j)	(5.792624085726279+0j)
(8315183369.359154+15j)	(5.792624085726279+0j)
(8321797663.053807+15j)	(5.792624085726279+0j)
(8297549749.255348+15j)	(5.792624085726279+0j)
(8277255973.922571+15j)	(5.792624085726279+0j)
(8299246601.423542+15j)	(5.792624085726279+0j)
(8373961931.431492+15j)	(6.0076750204508444+0j)
(8307410320.521807+15j)	(6.0076750204508444+0j)
(8270777106.254751+15j)	(6.0076750204508444+0j)
(8142834730.649395+15j)	(6.0076750204508444+0j)
(8332147930.282003+15j)	(6.0076750204508444+0j)
(8307199193.884504+15j)	(6.0076750204508444+0j)
(7944382576.7732315+15j)	(6.0076750204508444+0j)
(8213157026.5667+15j)	(6.0076750204508444+0j)
(8281739766.645507+15j)	(6.0076750204508444+0j)
(8338066843.432756+15j)	(6.0076750204508444+0j)
(8351167309.809538+15j)	(6.0076750204508444+0j)
(8348136058.703561+15j)	(6.0076750204508444+0j)
(8317439167.685196+15j)	(6.0076750204508444+0j)
(8326908649.5187+15j)	(6.0076750204508444+0j)
(8023028352.086496+15j)	(6.0076750204508444+0j)
(8212958148.326651+15j)	(6.0076750204508444+0j)
(8308838272.944029+15j)	(6.0076750204508444+0j)
(8238626395.271351+15j)	(6.0076750204508444+0j)
(8147975886.001066+15j)	(6.0076750204508444+0j)
(8376232752.087379+15j)	(6.0076750204508444+0j)
(8362976478.074011+15j)	(6.0076750204508444+0j)
(8231656381.858339+15j)	(6.0076750204508444+0j)
(8181228204.766003+15j)	(6.0076750204508444+0j)
(8281350920.945736+15j)	(6.0076750204508444+0j)
(8346518335.461547+15j)	(6.0076750204508444+0j)
(8346995690.612108+15j)	(6.0076750204508444+0j)
(8368910279.425386+15j)	(6.0076750204508444+0j)
(8271361962.091555+15j)	(6.0076750204508444+0j)
(8282737429.604055+15j)	(6.0076750204508444+0j)
(8327397075.309232+15j)	(6.0076750204508444+0j)
(8371203933.529331+15j)	(6.0076750204508444+0j)
(8266325300.051768+15j)	(6.0076750204508444+0j)
(8094292022.501448+15j)	(6.0076750204508444+0j)
(8110515676.851077+15j)	(6.0076750204508444+0j)
(8229890628.752735+15j)	(6.0076750204508444+0j)
(8272081471.541994+15j)	(6.0076750204508444+0j)
(8105381361.174801+15j)	(6.0076750204508444+0j)
(8375333471.070568+15j)	(6.0076750204508444+0j)
(8084445418.6894045+15j)	(6.0076750204508444+0j)
(8343916381.828518+15j)	(6.0076750204508444+0j)
(8326999967.9618+15j)	(6.0076750204508444+0j)
(8295347037.01627+15j)	(6.0076750204508444+0j)
(8331820841.273202+15j)	(6.0076750204508444+0j)
(8385592342.697686+15j)	(6.0076750204508444+0j)
(8208028824.20939+15j)	(6.0076750204508444+0j)
(8292060633.06219+15j)	(6.0076750204508444+0j)
(8353319422.15664+15j)	(6.0076750204508444+0j)
(8349500339.343568+15j)	(6.0076750204508444+0j)
(8312356892.4225025+15j)	(6.0076750204508444+0j)
(8154591358.847142+15j)	(6.0076750204508444+0j)
(8102945664.383733+15j)	(6.0076750204508444+0j)
(8336202549.728058+15j)	(6.0076750204508444+0j)
(8240520295.933398+15j)	(6.0076750204508444+0j)
(8206184555.340128+15j)	(6.0076750204508444+0j)
(8348879297.342945+15j)	(6.0076750204508444+0j)
(8290456269.325504+15j)	(6.0076750204508444+0j)
(8298556834.92318+15j)	(6.0076750204508444+0j)
(8255122018.181947+15j)	(6.0076750204508444+0j)
(8296216838.0359745+15j)	(6.0076750204508444+0j)
(8084754176.872803+15j)	(6.0076750204508444+0j)
(8143903209.5678215+15j)	(6.0076750204508444+0j)
(8227652075.670771+15j)	(6.0076750204508444+0j)
(8334288942.214607+15j)	(6.0076750204508444+0j)
(8326088000.409199+15j)	(6.0076750204508444+0j)
(8311535712.500923+15j)	(6.0076750204508444+0j)
(8079776029.881132+15j)	(6.0076750204508444+0j)
(8338465611.588761+15j)	(6.0076750204508444+0j)
(8382299829.376507+15j)	(6.0076750204508444+0j)
(8314207049.92919+15j)	(6.0076750204508444+0j)
(8237355309.896742+15j)	(6.0076750204508444+0j)
(8347140483.342926+15j)	(6.0076750204508444+0j)
(8332226890.515068+15j)	(6.0076750204508444+0j)
(8053204820.115157+15j)	(6.0076750204508444+0j)
(8212681550.612524+15j)	(6.0076750204508444+0j)
(8339492195.439737+15j)	(6.0076750204508444+0j)
(8127045362.241964+15j)	(6.0076750204508444+0j)
(8283240802.152765+15j)	(6.0076750204508444+0j)
(8286774826.582026+15j)	(6.0076750204508444+0j)
(8166863133.348053+15j)	(6.0076750204508444+0j)
(8371322992.517099+15j)	(6.0076750204508444+0j)
(8280875625.235844+15j)	(6.0076750204508444+0j)
(8183320240.836526+15j)	(6.0076750204508444+0j)
(8293074973.208311+15j)	(6.0076750204508444+0j)
(8311402551.852327+15j)	(6.0076750204508444+0j)
(8273900963.175757+15j)	(6.0076750204508444+0j)
(8034868606.567093+15j)	(6.0076750204508444+0j)
(8262838719.345596+15j)	(6.0076750204508444+0j)
(8285431261.157316+15j)	(6.0076750204508444+0j)
(8353385656.253555+15j)	(6.0076750204508444+0j)
(8302390516.150206+15j)	(6.0076750204508444+0j)
(8327339318.207738+15j)	(6.0076750204508444+0j)
(8326467975.97743+15j)	(6.0076750204508444+0j)
(8147604555.475787+15j)	(6.0076750204508444+0j)
(8329316514.288363+15j)	(6.0076750204508444+0j)
(8355337645.22067+15j)	(6.0076750204508444+0j)
(8124632751.703676+15j)	(6.0076750204508444+0j)
(8336714191.301197+15j)	(6.0076750204508444+0j)
(8281812494.748108+15j)	(6.0076750204508444+0j)
(8116234016.962975+15j)	(6.0076750204508444+0j)
(8319598490.057976+15j)	(6.0076750204508444+0j)
(8348180343.094017+15j)	(6.0076750204508444+0j)
(8249145214.248083+15j)	(6.0076750204508444+0j)
(8314740866.246205+15j)	(6.0076750204508444+0j)
(8337315476.760818+15j)	(6.0076750204508444+0j)
(8357305286.401642+15j)	(6.0076750204508444+0j)
(8269174045.504737+15j)	(6.0076750204508444+0j)
(8298960967.963511+15j)	(6.0076750204508444+0j)
(8306628805.186012+15j)	(6.0076750204508444+0j)
(8337891162.140509+15j)	(6.0076750204508444+0j)
(8328158048.300629+15j)	(5.950224035995496+0j)
(8322568610.304717+15j)	(5.950224035995496+0j)
(8254954057.661966+15j)	(5.950224035995496+0j)
(8222529315.793911+15j)	(5.950224035995496+0j)
(8331019638.7379055+15j)	(5.950224035995496+0j)
(8312464979.936024+15j)	(5.950224035995496+0j)
(8300827760.36608+15j)	(5.950224035995496+0j)
(8247663266.269705+15j)	(5.950224035995496+0j)
(8289686665.802232+15j)	(5.950224035995496+0j)
(8289507331.421968+15j)	(5.950224035995496+0j)
(8337274227.26792+15j)	(5.950224035995496+0j)
(8265671900.127022+15j)	(5.950224035995496+0j)
(8355289220.699059+15j)	(5.950224035995496+0j)
(8191453162.219774+15j)	(5.950224035995496+0j)
(8336401729.723852+15j)	(5.950224035995496+0j)
(8373597563.617261+15j)	(5.950224035995496+0j)
(8255032155.589264+15j)	(5.950224035995496+0j)
(8020760437.456724+15j)	(5.950224035995496+0j)
(8263976522.921488+15j)	(5.950224035995496+0j)
(8274644465.4279785+15j)	(5.950224035995496+0j)
(8251715163.440054+15j)	(5.950224035995496+0j)
(8408170383.798315+15j)	(5.950224035995496+0j)
(8271349665.573445+15j)	(5.950224035995496+0j)
(8270825945.156198+15j)	(5.950224035995496+0j)
(8216439448.949345+15j)	(5.950224035995496+0j)
(8362155941.666433+15j)	(5.950224035995496+0j)
(8282120458.573708+15j)	(5.950224035995496+0j)
(8241639410.964846+15j)	(5.950224035995496+0j)
(8280092899.3611+15j)	(5.950224035995496+0j)
(8374501746.794811+15j)	(5.950224035995496+0j)
(8258219960.3834305+15j)	(5.950224035995496+0j)
(8277029891.138655+15j)	(5.950224035995496+0j)
(8188294746.164016+15j)	(5.950224035995496+0j)
(8316885923.324997+15j)	(5.950224035995496+0j)
(8161561689.605649+15j)	(5.950224035995496+0j)
(7920880017.497152+15j)	(5.950224035995496+0j)
(8270295376.76955+15j)	(5.950224035995496+0j)
(8172218816.104002+15j)	(5.950224035995496+0j)
(8377473863.651636+15j)	(5.950224035995496+0j)
(8283005652.202488+15j)	(5.950224035995496+0j)
(8356275709.644808+15j)	(5.950224035995496+0j)
(8202240376.134945+15j)	(5.950224035995496+0j)
(8302678719.869183+15j)	(5.950224035995496+0j)
(8217518279.353856+15j)	(5.950224035995496+0j)
(8256153484.781807+15j)	(5.950224035995496+0j)
(8291840497.4676075+15j)	(5.950224035995496+0j)
(8331094437.737665+15j)	(5.950224035995496+0j)
(8323190755.851275+15j)	(5.950224035995496+0j)
(8364060545.810083+15j)	(5.950224035995496+0j)
(8263694126.577284+15j)	(5.950224035995496+0j)
(8189312860.8793125+15j)	(5.950224035995496+0j)
(8344550320.817932+15j)	(5.950224035995496+0j)
(8359349563.249842+15j)	(5.950224035995496+0j)
(8330138887.083382+15j)	(5.950224035995496+0j)
(8321501474.237698+15j)	(5.950224035995496+0j)
(8025774539.757353+15j)	(5.950224035995496+0j)
(8293031672.517685+15j)	(5.950224035995496+0j)
(8230769315.314337+15j)	(5.950224035995496+0j)
(8320450445.869509+15j)	(5.950224035995496+0j)
(8338076712.848343+15j)	(5.950224035995496+0j)
(8248383336.935915+15j)	(5.950224035995496+0j)
(8277864904.450115+15j)	(5.950224035995496+0j)
(8366980220.061489+15j)	(5.950224035995496+0j)
(8229238394.143326+15j)	(5.950224035995496+0j)
(8378361982.882579+15j)	(5.950224035995496+0j)
(8351476197.3946+15j)	(5.950224035995496+0j)
(8289202857.348335+15j)	(5.950224035995496+0j)
(8337955127.183388+15j)	(5.950224035995496+0j)
(8305166239.020599+15j)	(5.950224035995496+0j)
(8333685210.10042+15j)	(5.950224035995496+0j)
(8334349027.326044+15j)	(5.950224035995496+0j)
(8312391069.673796+15j)	(5.950224035995496+0j)
(8231914359.719709+15j)	(5.950224035995496+0j)
(8289295422.533934+15j)	(5.950224035995496+0j)
(8298978493.795166+15j)	(5.950224035995496+0j)
(8295275541.184473+15j)	(5.950224035995496+0j)
(8147012228.850979+15j)	(5.950224035995496+0j)
(8310781899.525757+15j)	(5.950224035995496+0j)
(8255646388.924835+15j)	(5.950224035995496+0j)
(8141548716.028803+15j)	(5.950224035995496+0j)
(8269269536.104027+15j)	(5.950224035995496+0j)
(8351360671.161812+15j)	(5.950224035995496+0j)
(8352828141.274603+15j)	(5.950224035995496+0j)
(8231221413.001183+15j)	(5.950224035995496+0j)
(8033580288.948139+15j)	(5.950224035995496+0j)
(8324445357.225063+15j)	(5.950224035995496+0j)
(8259512331.108996+15j)	(5.950224035995496+0j)
(8290300766.163296+15j)	(5.950224035995496+0j)
(8315071813.621188+15j)	(5.950224035995496+0j)
(8315915641.060476+15j)	(5.950224035995496+0j)
(8316865687.555233+15j)	(5.950224035995496+0j)
(7967408442.30473+15j)	(5.950224035995496+0j)
(8313131671.520668+15j)	(5.950224035995496+0j)
(8376055033.954597+15j)	(5.950224035995496+0j)
(8390926531.555781+15j)	(5.950224035995496+0j)
(8134384861.527502+15j)	(5.950224035995496+0j)
(8369128846.16843+15j)	(5.950224035995496+0j)
(8338801066.606497+15j)	(5.950224035995496+0j)
(8342265242.433218+15j)	(5.950224035995496+0j)
(8348392481.173733+15j)	(5.950224035995496+0j)
(8352989219.3108225+15j)	(5.950224035995496+0j)
(8341898161.406596+15j)	(5.950224035995496+0j)
(8348111110.674019+15j)	(5.950224035995496+0j)
(8348594632.74968+15j)	(5.950224035995496+0j)
(8185785544.602945+15j)	(5.950224035995496+0j)
(8297105678.026304+15j)	(5.950224035995496+0j)
(8326096888.25626+15j)	(5.950224035995496+0j)
(8328067523.62707+15j)	(5.950224035995496+0j)
(8338305848.473242+15j)	(5.950224035995496+0j)
(8341175785.704549+15j)	(5.950224035995496+0j)
(8350470761.28251+15j)	(5.950224035995496+0j)
(8345024391.58014+15j)	(5.950224035995496+0j)
(8328109038.941321+15j)	(5.950224035995496+0j)
(8363082086.269029+15j)	(5.950224035995496+0j)
(8298461398.951395+15j)	(5.950224035995496+0j)
(8315932893.0246105+15j)	(5.950224035995496+0j)
(8143450960.409001+15j)	(5.950224035995496+0j)
(8257837769.449703+15j)	(5.950224035995496+0j)
(8333652637.303198+20j)	(5.759956854530799+0j)
(8326977896.990174+20j)	(5.759956854530799+0j)
(8324902706.040117+20j)	(5.759956854530799+0j)
(8259761594.704493+20j)	(5.759956854530799+0j)
(8118187755.437126+20j)	(5.759956854530799+0j)
(8339164919.851929+20j)	(5.759956854530799+0j)
(8331686610.916274+20j)	(5.759956854530799+0j)
(8378504692.888166+20j)	(5.759956854530799+0j)
(8344925099.71087+20j)	(5.759956854530799+0j)
(8372442099.364464+20j)	(5.759956854530799+0j)
(8272964238.478891+20j)	(5.759956854530799+0j)
(8121713303.983463+20j)	(5.759956854530799+0j)
(8344003581.78681+20j)	(5.759956854530799+0j)
(8323342449.191147+20j)	(5.759956854530799+0j)
(8348901381.17433+20j)	(5.759956854530799+0j)
(8335864322.356566+20j)	(5.759956854530799+0j)
(8372296709.523224+20j)	(5.759956854530799+0j)
(8365395080.468969+20j)	(5.759956854530799+0j)
(8374733547.780445+20j)	(5.759956854530799+0j)
(8338266578.794438+20j)	(5.759956854530799+0j)
(8321616156.893099+20j)	(5.759956854530799+0j)
(8332532937.940169+20j)	(5.759956854530799+0j)
(8287379295.559043+20j)	(5.759956854530799+0j)
(8350615003.9762+20j)	(5.759956854530799+0j)
(8369736658.347631+20j)	(5.759956854530799+0j)
(8321710752.196336+20j)	(5.759956854530799+0j)
(8243466406.595331+20j)	(5.759956854530799+0j)
(8350857483.845138+20j)	(5.759956854530799+0j)
(8289616679.118409+20j)	(5.759956854530799+0j)
(8383983674.169722+20j)	(5.759956854530799+0j)
(8360842216.186426+20j)	(5.759956854530799+0j)
(8384307585.667654+20j)	(5.759956854530799+0j)
(8368832675.27067+20j)	(5.759956854530799+0j)
(8301670908.017611+20j)	(5.759956854530799+0j)
(8301950141.169994+20j)	(5.759956854530799+0j)
(8333978080.959048+20j)	(5.759956854530799+0j)
(8350040953.576785+20j)	(5.759956854530799+0j)
(8193454832.685219+20j)	(5.759956854530799+0j)
(8343923245.868277+20j)	(5.759956854530799+0j)
(8373139051.000193+20j)	(5.759956854530799+0j)
(8330118499.380625+20j)	(5.759956854530799+0j)
(8347263666.913193+20j)	(5.759956854530799+0j)
(8301102592.33166+20j)	(5.759956854530799+0j)
(8339282887.699606+20j)	(5.759956854530799+0j)
(8371270299.973688+20j)	(5.759956854530799+0j)
(8282987344.642771+20j)	(5.759956854530799+0j)
(8236444648.752016+20j)	(5.759956854530799+0j)
(8298388904.946172+20j)	(5.759956854530799+0j)
(8323598707.940325+20j)	(5.759956854530799+0j)
(8345619634.943225+20j)	(5.759956854530799+0j)
(8355313831.823122+20j)	(5.759956854530799+0j)
(8301249226.235731+20j)	(5.759956854530799+0j)
(8321850090.458206+20j)	(5.759956854530799+0j)
(8349587307.321499+20j)	(5.759956854530799+0j)
(8395437832.995964+20j)	(5.759956854530799+0j)
(8322097076.431509+20j)	(5.759956854530799+0j)
(8353208342.902918+20j)	(5.759956854530799+0j)
(8309208566.063162+20j)	(5.759956854530799+0j)
(8316645314.400436+20j)	(5.759956854530799+0j)
(8367922869.414198+20j)	(5.759956854530799+0j)
(8359164505.850904+20j)	(5.759956854530799+0j)
(8221652351.185072+20j)	(5.759956854530799+0j)
(8340365524.3082695+20j)	(5.759956854530799+0j)
(8289675904.435895+20j)	(5.759956854530799+0j)
(8239329677.762595+20j)	(5.759956854530799+0j)
(8304152641.957243+20j)	(5.759956854530799+0j)
(8365066414.119099+20j)	(5.759956854530799+0j)
(8307594377.334818+20j)	(5.759956854530799+0j)
(8304177825.411886+20j)	(5.759956854530799+0j)
(8300304334.526755+20j)	(5.581753363005579+0j)
(8325385939.911061+20j)	(5.581753363005579+0j)
(8265360017.602518+20j)	(5.581753363005579+0j)
(8378281605.165007+20j)	(5.581753363005579+0j)
(8353621250.296753+20j)	(5.581753363005579+0j)
(8305388240.475881+20j)	(5.581753363005579+0j)
(8293667782.136044+20j)	(5.581753363005579+0j)
(8362275530.366346+20j)	(5.581753363005579+0j)
(8372925303.794294+20j)	(5.581753363005579+0j)
(8269574620.011114+20j)	(5.581753363005579+0j)
(8327646033.35018+20j)	(5.581753363005579+0j)
(8396549533.238594+20j)	(5.581753363005579+0j)
(8362125628.133169+20j)	(5.581753363005579+0j)
(8311269811.532334+20j)	(5.581753363005579+0j)
(8321325553.973869+20j)	(5.581753363005579+0j)
(8317654393.454225+20j)	(5.581753363005579+0j)
(8298358225.499196+20j)	(5.581753363005579+0j)
(8301491951.671189+20j)	(5.581753363005579+0j)
(8309036867.995801+20j)	(5.581753363005579+0j)
(8367273640.114849+20j)	(5.581753363005579+0j)
(8309774263.117955+20j)	(5.581753363005579+0j)
(8263692631.973408+20j)	(5.581753363005579+0j)
